level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
883,241500,223908,1,Whatsapp,,"['lag', 'sometimes', 'attach', 'something', 'not', 'sure', 'phone', 'application', 'update']",2019-05-08,121036,it lags sometimes when am attaching something not sure if its my phone or the app and its updated,5,it lag sometimes when am attaching something not sure if it my phone or the application and it updated,The man himself,,,"[0.026096314231907447, 0.039278988431530805, 0.03362927091740651, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.02609631423190745, 0.024213075060532684, 0.037395749260156035, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.05246166263115415, 0.02609631423190745, 0.024213075060532684, 0.024213075060532684, 0.02986279257465698, 0.024213075060532684, 0.024213075060532684, 0.03551251008878127, 0.02609631423190745, 0.03174603174603175, 0.027979553403282214, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684]"
884,241503,223911,1,Whatsapp,,"['month', 'have', 'lot', 'problem', 'status', 'video', 'many', 'time', 'need', 'fix', 'problem']",2019-05-06,121040,In this month i have lot of problems in WhatsApp status video how many times need WhatsApp for fix the problem,4,in this month i have lot of problem in whatsit status video how many time need whatsit for fix the problem,Mr. Alex,,,"[0.023419203747072594, 0.03616965912047879, 0.023419203747072594, 0.023419203747072594, 0.02524069737184491, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.02524069737184491, 0.03434816549570647, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.04163413999479573, 0.023419203747072594, 0.03981264637002342, 0.056206088992974246, 0.03981264637002342, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.037991152745251104, 0.03981264637002342, 0.02524069737184491, 0.025240697371844912, 0.023419203747072594, 0.03981264637002342, 0.03981264637002342, 0.023419203747072594, 0.023419203747072594, 0.025240697371844912, 0.023419203747072594, 0.023419203747072594]"
885,241505,223913,1,Whatsapp,,"['try', 'download', 'application', 'keep', 'say', 'instal', 'do', 'not', 'receive', 'application', 'phone']",2019-05-06,121041,I had try to download this app it keeps saying installed while I didn't receive the app on my phone,2,i had try to download this application it keep saying installed while i did not receive the application on my phone,Ongezwa Tshemese,,,"[0.026096314231907454, 0.03739574926015604, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.03551251008878128, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.033629270917406515, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.039278988431530805, 0.024213075060532687, 0.04116222760290557, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.0449287059456551, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.03927898843153081, 0.024213075060532687, 0.027979553403282217, 0.041162227602905575, 0.041162227602905575]"
886,241509,223917,1,Whatsapp,,"['not', 'able', 'use', 'ask', 'digit_code', 'show', 'last', 'hour']",2019-05-05,121046,Not able to use WhatsApp it asking 6 digit code it will showing last 24 hours,1,not able to use whatsit whatsit asking digit code whatsit will showing last hour,Ranjith Ranju,,,"[0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.039278988431530805, 0.04116222760290556, 0.04681194511702986, 0.024213075060532684, 0.02797955340328221, 0.024213075060532684, 0.04116222760290556, 0.03551251008878127, 0.03362927091740651, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.029862792574656977, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.03362927091740651, 0.024213075060532684, 0.035512510088781264, 0.026096314231907447, 0.026096314231907447, 0.026096314231907447, 0.04116222760290556, 0.024213075060532684, 0.024213075060532684]"
887,241511,223919,1,Whatsapp,,"['message', 'late', 'send', 'message', 'never', 'get', 'send', 'notification', 'do', 'not', 'work', 'fix']",2019-05-04,121049,messages are late sending or they never get send. notifications don't work. please fix.,1,message are late sending or message never get send notification do not work please fix,Cheyenne Starr,,,"[0.043045466774280325, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.03362927091740651, 0.043045466774280325, 0.024213075060532684, 0.02797955340328221, 0.024213075060532684, 0.024213075060532684, 0.04681194511702986, 0.024213075060532684, 0.04116222760290556, 0.04116222760290556, 0.024213075060532684, 0.04116222760290556, 0.026096314231907447, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.026096314231907444, 0.024213075060532684, 0.026096314231907447, 0.024213075060532684, 0.029862792574656974, 0.0336292709174065, 0.026096314231907447, 0.02797955340328221, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684, 0.024213075060532684]"
888,241512,223920,1,Whatsapp,,"['do', 'picture', 'get', 'blur', 'wen', 'put', 'status', 'irritate']",2019-05-04,121048,y do the pictures get blur wen we put on whatsapp status..its so irritating 😏,3,why do the picture get blur wen we put on whatsit status so irritating,Jigyasha Sharma,,,"[0.04065719855193541, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.04065719855193541, 0.04065719855193541, 0.042606516290726835, 0.02506265664160402, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.0406571985519354, 0.027011974380395445, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.02506265664160402, 0.027011974380395442, 0.042606516290726835, 0.02506265664160402, 0.02506265664160402]"
889,241513,223921,1,Whatsapp,,"['update', 'update', 'sender', 'see', 'time', 'message', 'be', 'delete', 'message', 'be', 'delete', 'message', 'show', 'time', 'arrive', 'doe', 'not', 'see', 'time', 'message', 'be', 'delete', 'think', 'be', 'important', 'be', 'see', 'time', 'message', 'be', 'delete']",2019-05-01,121050,"You should update the update in which ""sender"" sees the time the message is ""deleted for all"" if the message is deleted. The message will be show time to arrive but ""does not see what time it has been deleted"" What I think is very important is that you can see at what time the message is deleted. please",3,you should update the update in which sender see the time the message is deleted for all if the message is deleted the message will be show time to arrive but doe not see what time the message has been deleted what i think is very important is that you can see at what time the message is deleted please,A Google User,,,"[0.019047619047619046, 0.019047619047619046, 0.019047619047619046, 0.019047619047619046, 0.019047619047619046, 0.02201058201058201, 0.02201058201058201, 0.020529100529100525, 0.019047619047619046, 0.02645502645502645, 0.08126984126984127, 0.06497354497354499, 0.026455026455026457, 0.07386243386243387, 0.019047619047619046, 0.02052910052910053, 0.020529100529100525, 0.02201058201058201, 0.019047619047619046, 0.020529100529100525, 0.019047619047619046, 0.019047619047619046, 0.02052910052910053, 0.020529100529100525, 0.023492063492063488, 0.019047619047619046, 0.019047619047619046, 0.019047619047619046, 0.04275132275132275, 0.019047619047619046, 0.019047619047619046, 0.04423280423280424, 0.04423280423280424, 0.062010582010582016, 0.035343915343915344]"
890,241515,223923,1,Whatsapp,,"['currently', 'not', 'able', 'see', 'certain', 'people', 'be', 'status', 'even_though', 'certain', 'people', 'not', 'block']",2019-05-02,121053,Currently i'm not able to see certain people's status. Even though they not block me.,4,currently i am not able to see certain people is status even though certain people not block me,Prasanth Haridass,,,"[0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03434816549570648, 0.03799115274525111, 0.03981264637002342, 0.04345563361956805, 0.0234192037470726, 0.025240697371844915, 0.0234192037470726, 0.0234192037470726, 0.028883684621389547, 0.04709862086911268, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.027062190996617233, 0.03252667187093417, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03799115274525111, 0.0234192037470726, 0.05802758261774658, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03252667187093418, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03981264637002342, 0.0234192037470726]"
891,241517,223925,1,Whatsapp,,"['not', 'see', 'live', 'location', 'be', 'give', 'error', 'message', 'goole', 'play', 'service', 'updating', 'think', 'update', 'min', 'day']",2019-05-03,121091,I can't see Live location. It's giving an error message as Google play services are updating. I thought it will be updated in 5 or 10 mins. But 2 days the same.,5,i can not see live location it is giving an error message a goole play service are updating i thought it will be updated in or min but day the same,Deepika Indrani,,,"[0.027106227106227107, 0.033943833943833934, 0.021978021978021976, 0.05274725274725276, 0.03223443223443224, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03565323565323565, 0.023687423687423687, 0.033943833943833934, 0.021978021978021976, 0.04590964590964591, 0.03565323565323565, 0.03907203907203907, 0.023687423687423683, 0.025396825396825397, 0.021978021978021976, 0.033943833943833934, 0.021978021978021976, 0.025396825396825393, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03907203907203907, 0.021978021978021976, 0.021978021978021976, 0.03736263736263736, 0.021978021978021976, 0.021978021978021976, 0.04249084249084249, 0.023687423687423683, 0.03565323565323565, 0.023687423687423687]"
892,241521,223929,1,Whatsapp,,"['bad', 'update', 'feature', 'miss', 'contact', 'block', 'group']",2019-05-05,121095,Worst update  ...n One feature missing ..contact block in group..,1,worst update n one feature missing contact block in group,Mahesh Rc,,,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.033243486073674756, 0.03324348607367475, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.05001497454327644, 0.04162923030847559, 0.026954177897574125, 0.026954177897574125]"
893,241522,223930,1,Whatsapp,,"['rubbish', 'update', 'not', 'see', 'contact']",2019-05-07,121097,What a rubbish update Can't see my contacts!,5,what a rubbish update can not see my contact,Hari Waghmare,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04011544011544013, 0.025974025974025983, 0.03203463203463204, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.038095238095238106, 0.025974025974025983, 0.027994227994228005, 0.0461760461760462, 0.04213564213564215, 0.04011544011544013, 0.025974025974025983]"
894,241526,223934,1,Whatsapp,,"['mute', 'someone', 'be', 'status', 'do', 'not', 'want', 'see', 'mute', 'someone', 'be', 'status', 'muted', 'status', 'sit', 'unmated', 'be', 'point', 'mute', 'mute', 'someone', 'be', 'status', 'mute', 'someone', 'be', 'status', 'stay']",2019-05-05,121101,"If I mute someone's status, I don't want to see it, all the muted statuses are just sitting below the unmuted ones, what's the point of muting it when it just stays there ?",1,if i mute someone is status i do not want to see i mute someone is status all the muted status are just sitting below the unmated one what is the point of muting i mute someone is status when i mute someone is status just stay there,The Cubic Crafter,,,"[0.023328523328523327, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.033429533429533434, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.09066859066859066, 0.051948051948051945, 0.0351130351130351, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02501202501202501, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.0990860990860991, 0.030062530062530058, 0.023328523328523323, 0.030062530062530065, 0.023328523328523323, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.035113035113035096, 0.02164502164502164]"
