index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
204387,207005,193441,Messenger – Text and Video Chat for Free,Edward Louie,"May 5, 2019",3,audio clip problem when i record a audio clip either a audio clip is terminated a audio clip is cut off for example when i say pause equal a audio clip only recorded equal please fix this me and my friend are having the same problem this is affecting all android user and io user,"audio clip problems. when I record a audio clip, either it is terminatedor it is cut off, for example, when I say pause equals, it only recorded equals, plz fix this, me and my friends are haveing the same problems. it's affecting all Android users and IOS users",1,"['audio', 'clip', 'problem', 'record', 'audio', 'clip', 'audio', 'clip', 'be', 'terminate', 'audio', 'clip', 'be', 'cut', 'example', 'say', 'pause', 'equal', 'audio', 'clip', 'record', 'equal', 'fix', 'friend', 'have', 'problem', 'be', 'affect', 'android', 'user', 'user']",0.007745852490644
91864,92951,51008,WhatsApp Messenger,,"March 18, 2019",3,whatsit should have the update so that one can add couture video on status without copying pasting and using other aps,Whatsapp should have the update so that one can add youtube videos on status without copying pasting and using other apps,0,"['have', 'update', 'add', 'couture', 'video', 'status', 'copy', 'paste', 'use', 'ap']",0.007758865946744
52438,53147,464022,Microsoft Outlook,Kris Addis,"March 18, 2019",4,work a treat for hot-air account my and work account however will not link on application however work fine on outlook for laptop given up trying to pair my and work account,"Works a treat for hotmail account. My 1&1 work account however wont link on app, however works fine on outlook for laptop. Given up trying to pair them.",0,"['work', 'treat', 'account', 'work', 'account', 'however', 'not', 'link', 'application', 'however', 'work', 'fine', 'outlook', 'laptop', 'give', 'try', 'pair', 'work', 'account']",0.00777144132508
160813,162742,566073,WeChat,Muhammad Irfan Anwar Khan,"April 5, 2019",3,my account was repeatedly blocked after some day and facing problem due to this repeatedly blocking of my account i have lost my many assignment,My account was rapeatedly blocked after some days and facing problem. Due to this repeatedly blocking of my account I have lost my many assignments.,0,"['account', 'repeatedly', 'block', 'day', 'face', 'problem', 'repeatedly', 'block', 'account', 'have', 'lose', 'many', 'assignment']",0.007783700958709
184260,186653,550904,Google,October Channel,"May 31, 2019",4,great application but randomly crash when i am on it,Great app but randomly crashes when I'm on it.,1,"['great', 'application', 'randomly', 'crash']",0.007787111764284
186707,189116,560048,Google,Kush Olds,"May 7, 2019",3,goole is skye goole will be the end of u so yeah thanks for that laugh out loud ooh yeah and a major mb junkie all the aps pre installed for you cool and all but after all the update there is like no ram left and some device just do not have the grin is for all that but hey that is just me,"Google is skynet. It will be the end of us, sooo yeah, thanks for that, lol.. Ooh yeah and a major ""MB junkie"" all the apps pre installed for you, cool and all, but after all the updates, there's like no ram left, and some devices just don't have the ""G's"" for all that.. but hey, that's just me.",1,"['goole', 'be', 'skye', 'goole', 'end', 'thank', 'laugh', 'loud', 'major', 'junkie', 'aps', 'pre_installe', 'cool', 'update', 'be', 'ram', 'left', 'device', 'do', 'not', 'have', 'grin', 'be', 'hey', 'be']",0.007792792388298
51992,52694,463445,Microsoft Outlook,Lenka Bubanova,"March 29, 2019",4,new update helped and application is again up and running reinstallation was again needed,New updates helped and app is again up and running. Re-installation was again needed.,0,"['new', 'update', 'help', 'application', 'be', 'run', 'reinstallation', 'need']",0.007794974908045
183648,186032,221589,Facebook,Kim Blotner,"May 21, 2019",3,i really enjoyed this application for the most part but they should work on better explanation in the help center i can not believe how many problem i had w face-on my phone was replaced twice due to face-on going out of control and not working properly but the bright side is how amazing my phone is been getting in contact w school friend and acquaintance i have not seen for more than year family church acquaintance and past coworkers my favorite part is creating my own post and being creative or simply,"i really enjoyed this app for the most part. But they should work on better explanations in the Help Center. i can't believe how many problems i had w/ FB. My phone was replaced TWICE due to FB going out of control & not working properly! But the bright side is how amazing it's been getting in contact w/ school friends & acquaintances I haven't seen for more than 20 years, family, church acquaintances & past coworkers. My favorite part is creating my own posts & being creative or simply",1,"['really', 'enjoy', 'application', 'part', 'work', 'well', 'explanation', 'help_center', 'not', 'believe', 'many', 'problem', 'face', 'phone', 'replace', 'twice', 'due', 'face', 'go', 'control', 'not', 'working_properly', 'bright', 'side', 'be', 'amazing', 'phone', 'be', 'be', 'get', 'contact', 'school', 'friend', 'acquaintance', 'have', 'not', 'see', 'year', 'family', 'church', 'acquaintance', 'coworker', 'favorite', 'part', 'be', 'create', 'post', 'creative', 'simply']",0.007809206981705
172903,175206,28967,WhatsApp Messenger,Dr Rituraj singh,"April 16, 2019",3,was a v good application but now in da latest version you can not forward message to more than person this suck will this change be everlasting,Was a V good app But now in da latest version u cant forward msg to more than 5 person this sucks Will this change be everlasting ?????,1,"['good', 'application', 'late', 'version', 'not', 'forward', 'message', 'person', 'suck', 'change', 'everlaste']",0.007845096346829
203156,205765,190962,Messenger – Text and Video Chat for Free,pawan kumar,"May 8, 2019",3,size fr ded drg fc cn fx grin b by b n kg knockout ninja cn b mhm ethan high have fun b mhm ethan high will vhf c rsx d ct xvt ctvghrv nutty cry hub bc cv the ov v vc bc v face and v ex number bar gb tv jna j tx be you are gb ht hi grin not much cn by her nj bulb be you by hj nv hubby hub bc,sxzzzz4ae Fr Ded drg ! FC CNN fx g b Yb b n kg knockout nrNJb CNN b njhmm Ethan fygh Hf it'll vhfe 4c rsx-e d CCt xvtt ctv5vvghrvvv ngtby cry hub BBC CVS Thgb ,0,-O:-)~~~:7v/ V vc2 BBC v face and v ex numb🐶🐁vvex 4bvr GB TV jnh j TX be ur ghb HT. hi g NM Cn by her njj bunb be. u Yb hj NV hubby hhub BBC,0.007875369410713
154153,156026,95988,Snapchat,Drew Hobensack,"April 9, 2019",4,the last update when everything changed suck bring back the old way until then star,The last update when everything changed SUCKS!!! Bring back the old way. Until then 1 star,1,"['last', 'update', 'everything', 'change', 'suck', 'bring_back', 'old', 'way', 'star']",0.007886380826997
213001,215696,383234,Microsoft Outlook,Peter G,"May 31, 2019",3,doe anyone know if you can go to all account search for a specific name of email then click on them all and delete,does anyone know if you can go to all accounts search for a specific name of email then click on them all and delete,0,"['doe', 'anyone', 'know', 'go', 'account', 'search', 'specific', 'name', 'email', 'click', 'delete']",0.007889961965054
154144,156017,95979,Snapchat,Brandon Chapple,"April 9, 2019",4,it will not save your message other wise it good,it wont save your messages orther wise its good,1,"['not', 'save', 'message', 'wise', 'good']",0.007928409936204
83883,84896,59637,WhatsApp Messenger,,"March 15, 2019",3,improve privacy and security,improve privacy and security,0,"['improve', 'privacy', 'security']",0.007936712959895
209421,212093,390842,Microsoft Outlook,Sumit Banerjee,"May 14, 2019",4,please add a feature to save mail locally on the phone so that mail can be attached diferentlyon other mail,Please add a feature to save emails locally on the phone so that they can be attached differently.on other emails.,0,"['add', 'feature', 'save', 'mail', 'locally', 'phone', 'mail', 'attach', 'diferentlyon', 'mail']",0.007966348455614
30990,31408,161772,Maps - Navigate & Explore,David Palmitier,"March 6, 2019",4,this make my job very easy to find place that i need to go i have several location that i have to go to each day is there a way to change the color of saved location only get the yellow for saved location or blue if i create a saved list,this makes my job very easy to find places that I need to go. I have several locations that I have to go to each day. is there a way to change the colors of saved locations. only get the yellow for saved location or blue if i create a saved list,0,"['make', 'job', 'easy', 'find', 'place', 'need', 'go', 'have', 'several', 'location', 'have', 'go', 'day', 'be', 'way', 'change', 'color', 'save', 'location', 'get', 'yellow', 'save', 'location', 'blue', 'create', 'save', 'list']",0.007984401381287
98849,100107,349798,Facebook,osama juneed,"April 13, 2019",3,this application good and collect u to share u news thanks you now u gave a problem with notification it come late to u please fix them u love face-on application,"This app good and collect us to share our news thanks you, now we gave a proplem with notifications it comes late to us please fix them we love facebook app 😁",1,"['application', 'good', 'collect', 'share', 'news', 'thank', 'give', 'problem', 'notification', 'come', 'late', 'please', 'fix', 'love', 'face', 'application']",0.007984675269248
15156,15461,301883,Facebook,A Google User,"March 30, 2019",3,ignored comment were public just deleted message,ignored comments were public. just deleted message.,1,"['ignore', 'comment', 'public', 'delete', 'message']",0.008000534528785
51984,52686,463420,Microsoft Outlook,off911,"March 28, 2019",3,nice work well but i have issue pop email is not supported can not attach file from sd card and email are automatically removed after day no option to change to something else like month or day,"Nice, works well but I have 3 issues. 1- POP email is not supported, 2- cannot attach files from SD card and 3- emails are automatically removed after 30 days (no option to change to something else, like 3 month or 90 days)",0,"['nice', 'work', 'well', 'have', 'issue', 'pop', 'email', 'be', 'not', 'support', 'not', 'attach_file', 'email', 'automatically', 'remove', 'day', 'option', 'change', 'something', 'else', 'month', 'day']",0.008002261514091
