level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
3412,109690,92098,1,Whatsapp,,"['time', 'application', 'not', 'safe', 'unload', 'photo', 'vedic', 'love']",2019-03-28,41428,Some time this app not safe. upload photos or vedio very slove,2,some time this application not safe unload photo or vedic very love,A Google User,,,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.03870788081314398, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.03091060985797828, 0.058201058201058226, 0.044555834029518245, 0.025062656641604012, 0.027011974380395435, 0.03870788081314397, 0.04260651629072682, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02701197438039544, 0.040657198551935406, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012]"
3413,109692,92100,1,Whatsapp,,"['add', 'feature', 'backup', 'chat', 'frequently', 'hour', 'hour', 'automatically', 'always', 'lose', 'day', 'wa', 'update', 'self', 'play_store', 'auto', 'update', 'always', 'require', 'log', 'also', 'have', 'lose', 'day', 'fix', 'dev', 'thank']",2019-03-28,41430,"Please add feature to backup chat more frequently, every hour and every 3 or 6 hours automaticaly. I always lost chat for a day when WA update it self (Play Store auto update). Its always required to log in again, and also ive lost all my chat for a day. Please fix it, Dev. Thank you.",4,please add feature to backup chat more frequently every hour and every or hour automatically i always lost chat for a day when wa update it self play store auto update it always required to log in again and also i have lost all my chat for a day please fix it dev thank you,Nofri Sugiono,,,"[0.02230802230802231, 0.05083655083655085, 0.038824538824538825, 0.020806520806520807, 0.03281853281853282, 0.03432003432003432, 0.034320034320034325, 0.02831402831402832, 0.0193050193050193, 0.0193050193050193, 0.0193050193050193, 0.02230802230802231, 0.0193050193050193, 0.020806520806520807, 0.020806520806520807, 0.0193050193050193, 0.02380952380952381, 0.02831402831402832, 0.028314028314028312, 0.0193050193050193, 0.03131703131703133, 0.020806520806520807, 0.02230802230802231, 0.0193050193050193, 0.0193050193050193, 0.02230802230802231, 0.0193050193050193, 0.047833547833547846, 0.032818532818532815, 0.0193050193050193, 0.038824538824538825, 0.020806520806520807, 0.020806520806520807, 0.10789360789360788, 0.03432003432003431]"
3414,109693,92101,1,Whatsapp,,"['error', 'open', 'status', 'sais', 'video', 'unable', 'download', 'try', 'later', 'fix', 'issue', 'thank']",2019-03-29,41431,error while opening a status it sais that (the video was unable to download please try again later) please fix this issue thank you.,1,error while opening a status it sais that the video was unable to download please try again later please fix this issue thank you,Georges Abouzeid,,,"[0.02341920374707259, 0.02341920374707259, 0.03981264637002341, 0.0379911527452511, 0.02524069737184491, 0.030705178246161847, 0.02341920374707259, 0.02524069737184491, 0.028883684621389533, 0.041634139994795726, 0.02706219099661722, 0.030705178246161847, 0.02341920374707259, 0.02341920374707259, 0.028883684621389533, 0.028883684621389533, 0.030705178246161844, 0.02341920374707259, 0.02341920374707259, 0.02524069737184491, 0.041634139994795726, 0.025240697371844905, 0.028883684621389533, 0.03434816549570647, 0.028883684621389533, 0.025240697371844905, 0.025240697371844905, 0.02341920374707259, 0.02341920374707259, 0.02341920374707259, 0.027062190996617216, 0.02524069737184491, 0.02524069737184491, 0.05438459536820192, 0.02341920374707259]"
3415,109694,92102,1,Whatsapp,,"['enable', 'face', 'unlock', 'message', 'lock', 'screen', 'phone', 'doe']",2019-03-28,41433,Please enable face unlock for messages on the lock screen like iphone does.,2,please enable face unlock for message on the lock screen like phone doe,Rolando Benedetty,,,"[0.026954177897574125, 0.033243486073674756, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03743635819107517, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.045822102425876025, 0.03953279424977538, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274333, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.033243486073674756, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125]"
3416,109698,92106,1,Whatsapp,,"['be', 'continuously', 'lag', 'phonearlier', 'use', 'lag', 'use', 'attachment', 'lag', 'time', 'keep', 'lag', 'really', 'disappointed', 'team']",2019-03-28,41438,"It's continously lagging on my phone....earlier it used to lag only when I use any attachments, but now it lags all the time n keeps lagging. Really Very Dissapointed with WhatsApp team. 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻",1,it is continuously lagging on my phonearlier it used to lag only when i use any attachment but now it lag all the time n keep lagging really very disappointed with whatsit team,Saurav Saha,,,"[0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.030209933435739893, 0.033794162826420907, 0.055299539170506944, 0.023041474654377885, 0.02483358934971839, 0.023041474654377885, 0.0355862775217614, 0.02662570404505889, 0.023041474654377885, 0.03558627752176141, 0.023041474654377885, 0.026625704045058894, 0.039170506912442414, 0.023041474654377885, 0.023041474654377885, 0.03737839221710191, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.032002048131080395, 0.023041474654377885, 0.08038914490527398, 0.030209933435739893, 0.023041474654377885, 0.024833589349718386]"
3417,109714,92122,1,Whatsapp,,"['update', 'not', 'post', 'person', 'update']",2019-03-29,41458,After update cant post to more then 5 person? This the worst update ever.,1,after update can not post to more then person update,Leong Chee Wei,,,"[0.025974025974025983, 0.058297258297258334, 0.025974025974025983, 0.025974025974025983, 0.038095238095238106, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03809523809523811, 0.027994227994228002, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04213564213564215, 0.025974025974025983, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005]"
3418,109716,92124,1,Whatsapp,,"['not', 'receive', 'call', 'message', 'manually', 'open', 'application', 'notification', 'also', 'set', 'run', 'background', 'pleased', 'add', 'dark_mode']",2019-03-28,41460,Not receiving calls or messages unless i manually open the app. Notifications are all one and its also set to run on background. Pleased add dark mode,5,not receiving call or message unless i manually open the application notification are all one and all also set to run on background pleased add dark mode,Swagity Swooty,,,"[0.04662698412698413, 0.025793650793650792, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.024057539682539684, 0.03273809523809524, 0.02232142857142857, 0.024057539682539684, 0.02232142857142857, 0.024057539682539684, 0.048363095238095254, 0.02232142857142857, 0.02232142857142857, 0.025793650793650796, 0.03968253968253969, 0.02232142857142857, 0.02232142857142857, 0.036210317460317464, 0.02232142857142857, 0.0275297619047619, 0.02232142857142857, 0.037946428571428575, 0.03794642857142857, 0.037946428571428575, 0.05183531746031748, 0.02232142857142857, 0.025793650793650796, 0.03621031746031745, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.037946428571428575]"
3419,109717,92125,1,Whatsapp,,"['have', 'problem', 'status', 'not', 'receive', 'view', 'friend', 'status', 'even_though', 'tey', 'do', 'not', 'hide', 'tey', 'mean', 'sometimes', 'have', 'problem', 'receive', 'chat']",2019-03-30,41461,i have problem on status ws.i can't recieve and view my friend status eventhough tey do not hide it from me.and sometimes i have problem on receiving ws chat,3,i have problem on status si can not receive and view my friend status even though tey do not hide tey from mean sometimes i have problem on receiving w chat,A Google User,,,"[0.02164502164502164, 0.02164502164502164, 0.045214045214045206, 0.02164502164502164, 0.028379028379028372, 0.02332852332852332, 0.03679653679653679, 0.02164502164502164, 0.025012025012025006, 0.02332852332852332, 0.023328523328523323, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.02332852332852332, 0.043530543530543524, 0.048581048581048586, 0.03848003848003847, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02669552669552669, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.02164502164502164, 0.023328523328523323, 0.03342953342953343, 0.02164502164502164, 0.048581048581048586, 0.05194805194805195, 0.03679653679653679, 0.02164502164502164, 0.05026455026455027, 0.02164502164502164]"
3420,109718,92126,1,Whatsapp,,"['major', 'battery_drain', 'issue', 'drain_battery', 'not', 'even', 'use']",2019-03-29,41462,Major battery drain issues! WhatsApp drains over 50% of my battery when not even in use.,1,major battery drain issue whatsit drain over of my battery when not even in use,Laura Kwasnik,,,"[0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.02896129211918685, 0.025062656641604005, 0.027011974380395428, 0.03480924533556112, 0.030910609857978277, 0.03870788081314397, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.04650515176830966, 0.027011974380395428, 0.025062656641604005, 0.03480924533556113, 0.02701197438039543, 0.027011974380395428, 0.04455583402951824, 0.025062656641604005, 0.02701197438039543, 0.036758563074352546, 0.025062656641604005, 0.02701197438039543, 0.025062656641604005, 0.04065719855193539, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005]"
3421,109722,92130,1,Whatsapp,,"['automatically', 'delete', 'voice', 'note', 'do', 'recording', 'ag', 'update', 'useless', 'sometimes']",2019-03-30,41468,My WhatsApp automatically deletes my voice note after when im done recording agg your updates are useless sometimes,1,my whatsit automatically deletes my voice note after when i done recording ag your update are useless sometimes,Misure Makhubele,,,"[0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.031462585034013585, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.045351473922902466, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.03939909297052151, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.04138321995464849, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.035430839002267546, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633]"
3422,109725,92133,1,Whatsapp,,"['poor', 'keep', 'crash', 'onerous', 'update']",2019-03-29,41471,very poor. WhatsApp keeps crashing again and again on my oneplus 5 after the update.,1,very poor whatsit keep crashing again and again on my onerous after the update,gokul subramanian,,,"[0.026455026455026447, 0.04291593180482067, 0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.044973544973544964, 0.028512639623750727, 0.026455026455026447, 0.028512639623750727, 0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.03674309229864784, 0.026455026455026447, 0.028512639623750724, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.04291593180482067, 0.026455026455026447]"
3423,109726,92134,1,Whatsapp,,"['thing', 'improve', 'update', 'application', 'see', 'message', 'delete', 'simply', 'not', 'understand', 'be', 'problem']",2019-03-29,41472,"Things can improve , such as after updating my app I saw that my messages deleted, i just simply can't understand what's the problem....",2,thing can improve such a after updating my application i saw that my message deleted i just simply can not understand what is the problem,A Google User,,,"[0.026096314231907454, 0.0392789884315308, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.041162227602905575, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.0449287059456551, 0.02421307506053269, 0.02421307506053269, 0.03927898843153081, 0.033629270917406515, 0.02421307506053269, 0.041162227602905575, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.05246166263115416, 0.02421307506053269, 0.02421307506053269, 0.02421307506053269, 0.05246166263115416, 0.02421307506053269]"
3424,109727,92135,1,Whatsapp,,"['having_trouble', 'status', 'video', 'be', 'not', 'play', 'background', 'music', 'be', 'play', 'fix']",2019-03-31,41473,i having a trouble with status video is not playing but background music is playing plz fix this ..,4,i having a trouble with status video is not playing but background music is playing please fix this,A Google User,,,"[0.02380952380952381, 0.02380952380952381, 0.05158730158730159, 0.02380952380952381, 0.02380952380952381, 0.03677248677248677, 0.025661375661375663, 0.031216931216931223, 0.02380952380952381, 0.03677248677248677, 0.027513227513227514, 0.02751322751322751, 0.04047619047619048, 0.02380952380952381, 0.025661375661375663, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02380952380952381, 0.02936507936507937, 0.02380952380952381, 0.025661375661375663, 0.025661375661375666, 0.03492063492063493, 0.03677248677248678, 0.02380952380952381, 0.03306878306878307, 0.03677248677248678, 0.04232804232804233, 0.02380952380952381, 0.02380952380952381, 0.027513227513227514, 0.02380952380952381]"
